vID,vUniProtID,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
5042,7879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,7882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5044,7883,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5045,7884,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,7888,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5047,7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5048,7891,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5049,7894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5050,7895,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5051,7896,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5052,7899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,7900,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5054,7916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,7920,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,7924,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
5057,7925,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,7926,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5059,7930,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
5060,7932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5061,7934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,7936,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5063,7937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5064,7938,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5065,7939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5066,7940,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5067,7943,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5068,7944,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5069,7951,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5070,7976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5071,7979,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5072,7980,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5073,7981,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5074,7982,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5075,7983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,7984,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5077,7986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5078,7987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5079,7988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5080,7991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5081,7993,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5082,8008,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5083,8010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5084,8011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5085,8012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5086,8014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5087,8015,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5088,8016,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5089,8019,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
5090,8024,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5091,8025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5092,8033,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5093,8035,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5094,8042,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5095,8043,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5096,8044,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5097,8045,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5098,8057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5099,8092,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5100,8093,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5101,8094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5102,8117,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5103,8118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5104,8119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5105,8121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,8125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5107,8126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5108,8128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5109,8131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5110,8132,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5111,8136,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5112,8137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5113,8138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5114,8142,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5115,8143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5116,8147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5117,8153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5118,8154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5119,8157,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5120,8158,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5121,8167,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5122,8169,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5123,8183,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5124,8188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5125,8189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5126,8190,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5127,8191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5128,8195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5129,8196,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5130,8197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5131,8199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5132,8207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5133,8225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5134,8228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5135,8232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5136,8235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5137,8236,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5138,8238,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,8239,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5140,8241,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5141,8253,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5142,8254,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5143,8261,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5144,8264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5145,8266,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5146,8268,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5147,8270,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5148,8275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5149,8290,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5150,8293,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5151,8302,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5152,8327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5153,8331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5154,8335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5155,8336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5156,8337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5157,8338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5158,8340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5159,8341,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5160,8360,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5161,8361,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5162,8362,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5163,8363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,8364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5165,8366,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5166,8368,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5167,8369,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5168,8370,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5169,8371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5170,8372,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5171,8373,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5172,8375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5173,8376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,8378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5175,8379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5176,8380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,8382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,8383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5179,8385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5180,8387,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,8391,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5182,8402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5183,8405,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5184,8410,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5185,8424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5186,8425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,8426,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5188,8427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5189,8446,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
5190,8447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5191,8450,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5192,8451,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5193,8454,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5194,8456,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5195,8458,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5196,8459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5197,8461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5198,8462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5199,8463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5200,8464,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5201,8465,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
5202,8477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5203,8481,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
5204,8482,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5205,8484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5206,8487,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5207,8491,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5208,8492,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5209,8493,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5210,8494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5211,8495,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5212,8500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5213,8501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5214,8502,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5215,8506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5216,8507,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5217,8511,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,8512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,8518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5220,8521,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5221,8526,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,8528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,8529,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5224,8530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5225,8531,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,8532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5227,8533,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5228,8534,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5229,8535,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5230,8542,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5231,8571,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5232,8574,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5233,8575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5234,8577,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5235,8578,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5236,8580,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5237,8581,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5238,8582,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5239,8587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5240,8588,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
5241,8591,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5242,8593,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5243,8596,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5244,8600,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
5245,8601,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5246,8604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5247,8605,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,8607,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5249,8609,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,8610,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5251,8611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5252,8614,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5253,8617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5254,8620,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
5255,8622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5256,8623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5257,8626,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5258,8632,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5259,8633,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5260,8636,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5261,8638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5262,8640,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5263,8641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,8643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5265,8644,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5266,8645,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5267,8650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5268,8656,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5269,8665,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5270,8666,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5271,8667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5272,8670,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
5273,8677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5274,8684,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5275,8685,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5276,8690,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5277,8695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5278,8711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5279,8712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5280,8713,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5281,8714,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5282,8718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5283,8720,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5284,8724,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5285,8727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5286,8730,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5287,8738,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5288,8743,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5289,8748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5290,8753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5291,8754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5292,8755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5293,8765,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5294,8771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5295,8772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5296,8773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5297,8774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5298,8778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5299,8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5300,8782,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5301,8783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5302,8784,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5303,8795,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5304,8796,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5305,8798,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5306,8799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5307,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5308,8804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5309,8807,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5310,8808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5311,8809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5312,8810,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5313,8813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5314,8814,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,8815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5316,8827,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5317,8830,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
5318,8831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5319,8832,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5320,8833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5321,8835,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5322,8836,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
5323,8838,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5324,8840,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5325,8844,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5326,8848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5327,8860,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5328,8861,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5329,8864,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5330,8865,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5331,8866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5332,8869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5333,8870,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
5334,8873,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5335,8874,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5336,8875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5337,8879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5338,8880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5339,8894,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5340,8905,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5341,8906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5342,8907,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,8908,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
